seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
19846,2005,2755,Tom Gugliotta,NA,PF,35,13,NBA,BOS,20,218,5.7,0.328,0,0.162,8.2,14.7,11.5,7.7,2.1,1.4,18.5,10,-0.2,0.2,0,0.002,-4,0.5,-3.5,-0.1
19847,2005,2755,Tom Gugliotta,NA,PF,35,13,NBA,ATL,27,748,11.1,0.483,0.127,0.181,6.1,17.5,11.5,12,2.2,1.3,17.9,16.1,-0.2,0.5,0.3,0.022,-2.6,-0.6,-3.2,-0.2
19848,2005,2829,Toni Kukoč,NA,SF,36,12,NBA,MIL,53,1099,12.8,0.523,0.453,0.238,3.3,13.9,8.5,22.3,1.9,0.9,18.5,14.4,0.8,0.7,1.5,0.066,0.2,0.4,0.6,0.7
19849,2005,3561,Tony Allen,NA,SG,23,1,NBA,BOS,77,1262,14.7,0.542,0.08,0.393,8,12.3,10.2,8.2,3.1,1.4,14.5,18.9,1.2,1.6,2.7,0.103,-0.7,0.8,0.1,0.7
19850,2005,3094,Tony Battie,NA,C,28,8,NBA,ORL,81,1894,8.6,0.498,0.017,0.266,6.5,20,13.4,3.2,0.8,3,17,11,0.1,1.9,2,0.051,-3.7,0.4,-3.3,-0.6
19851,2005,3562,Tony Bobbitt,NA,SG,25,1,NBA,LAL,2,12,11.7,0.5,0.4,0,0,28,14.1,0,0,0,0,18.8,0,0,0,0.059,-2.1,-2,-4.1,0
19852,2005,3031,Tony Delk,NA,SG,31,9,NBA,ATL,56,1340,15.1,0.512,0.342,0.23,2.3,9.3,5.6,13.9,1.8,0.2,7.7,23.6,1.8,0.3,2.1,0.074,0.7,-1.6,-1,0.3
19853,2005,2626,Tony Massenburg,NA,PF,37,13,NBA,SAS,61,699,8.5,0.467,0,0.346,9,18.3,13.6,3.2,1.4,2.1,16,16.6,-0.3,1.4,1.1,0.078,-6,0.7,-5.4,-0.6
19854,2005,3355,Tony Parker,NA,PG,22,4,NBA,SAS,80,2735,18,0.528,0.14,0.289,2,10.7,6.4,33.2,1.9,0.1,14.6,25.1,3.6,4.5,8.1,0.141,1.4,0.6,2,2.8
19855,2005,3487,Torraye Braggs,NA,PF,28,2,NBA,HOU,7,24,11.6,0.429,0,0,34.9,23.7,29.2,0,0,0,22.2,17.7,0,0,0,0.073,-4.4,-6.3,-10.7,0
19856,2005,3096,Tracy McGrady,NA,SF,25,8,NBA,HOU,78,3182,22.9,0.526,0.262,0.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,6.5,5.4,12,0.18,5.2,1.5,6.7,6.9
19857,2005,2962,Travis Best,NA,PG,32,10,NBA,NJN,76,1461,11.9,0.508,0.188,0.27,1.5,7.4,4.4,17.4,2.4,0.5,11.7,18.4,0.8,1.8,2.5,0.084,-2.4,1,-1.3,0.3
19858,2005,3489,Travis Outlaw,NA,SF,20,2,NBA,POR,59,793,15.4,0.532,0.037,0.281,6.1,11.3,8.8,7.8,2,3.6,11.5,19.6,0.6,0.8,1.4,0.085,-0.9,0.1,-0.8,0.2
19859,2005,3356,Tremaine Fowlkes,NA,SF,28,4,NBA,IND,8,56,7.5,0.531,0.176,0.118,6.5,10.5,8.5,0,2,0,21.9,19.6,-0.1,0.1,0,-0.028,-6.2,-1.9,-8.1,-0.1
19860,2005,3357,Trenton Hassell,NA,SG,25,4,NBA,MIN,82,2068,9.3,0.515,0.023,0.24,4.6,7.4,6,9.4,0.8,1,10.9,13.2,1.7,1,2.7,0.063,-2.4,-0.4,-2.8,-0.4
19861,2005,3563,Trevor Ariza,NA,SF,19,1,NBA,NYK,80,1382,13.3,0.503,0.033,0.447,7.5,13.1,10.3,9.8,2.7,1,13.6,17.8,0.8,1.3,2.1,0.073,-1.2,0.6,-0.6,0.5
19862,2005,3098,Troy Hudson,NA,PG,28,8,NBA,MIN,79,1729,12.1,0.491,0.389,0.136,1.3,5.4,3.5,26.5,0.8,0.2,13.8,21.9,0.7,0.6,1.3,0.036,-0.1,-2.3,-2.4,-0.2
19863,2005,3358,Troy Murphy,NA,PF,24,4,NBA,GSW,70,2375,16.8,0.495,0.156,0.337,11,24.2,17.3,6.9,1.1,1,9,22.2,2.6,2.7,5.3,0.107,0.4,-1.7,-1.2,0.5
19864,2005,3164,Tyronn Lue,NA,PG,27,7,NBA,TOT,70,2007,14.1,0.542,0.237,0.252,0.8,8.1,4.3,27.4,0.9,0,12.6,18.7,3.4,0.3,3.7,0.088,0.1,-2.1,-2,0
19865,2005,3164,Tyronn Lue,NA,PG,27,7,NBA,HOU,21,479,7.7,0.481,0.369,0.148,0,9.5,4.9,19.6,0.9,0,15.6,15.1,0,0.5,0.5,0.049,-3.1,0.3,-2.8,-0.1
19866,2005,3164,Tyronn Lue,NA,PG,27,7,NBA,ATL,49,1528,16.2,0.555,0.207,0.276,1,7.6,4.2,29.8,0.9,0,12,19.9,3.4,-0.2,3.2,0.1,1.1,-2.8,-1.7,0.1
19867,2005,3359,Tyson Chandler,NA,C,22,4,NBA,CHI,80,2189,16.4,0.565,0.005,0.802,13.4,26.1,19.8,4.8,1.6,4.8,17.2,14,2.8,5.5,8.3,0.183,-0.8,2.7,1.9,2.1
19868,2005,3491,Udonis Haslem,NA,PF,24,2,NBA,MIA,80,2675,15.5,0.588,0.006,0.351,10.9,20.4,15.8,6.3,1.2,1.1,13.2,14.9,5.2,4,9.2,0.165,0.2,0.3,0.4,1.6
19869,2005,3564,Viktor Khryapa,NA,SF,22,1,NBA,POR,32,523,9,0.474,0.089,0.339,6.4,17,11.9,7.6,2,2.4,18.8,15.4,-0.3,0.6,0.3,0.024,-4.9,0.4,-4.4,-0.3
19870,2005,2830,Vin Baker,NA,PF-C,33,12,NBA,TOT,27,204,1.4,0.354,0.024,0.405,9.7,12.7,11.2,7.2,0.5,1.5,25.6,14.9,-0.5,0.1,-0.4,-0.091,-7.9,-1.7,-9.6,-0.4
19871,2005,2830,Vin Baker,NA,PF,33,12,NBA,NYK,24,191,2.7,0.37,0.026,0.395,10.4,12.4,11.4,6.9,0.6,1.6,25.2,14.2,-0.4,0.1,-0.3,-0.074,-6.6,-1.6,-8.3,-0.3
19872,2005,2830,Vin Baker,NA,C,33,12,NBA,HOU,3,13,-18.3,0.205,0,0.5,0,17.5,9,10.7,0,0,29.1,24.9,-0.1,0,-0.1,-0.344,-26.3,-2.4,-28.6,-0.1
19873,2005,3166,Vince Carter,NA,SF-SG,28,7,NBA,TOT,77,2828,22.9,0.541,0.203,0.299,4.4,12.6,8.4,25.7,2.1,1.3,8.8,31.6,5.9,3.5,9.4,0.159,5.2,0.8,6,5.7
19874,2005,3166,Vince Carter,NA,SG,28,7,NBA,TOR,20,608,17,0.475,0.195,0.238,5.1,7.2,6.1,18.5,2.1,1.8,6.2,26.7,0.5,0.4,0.9,0.068,1.9,0.4,2.3,0.7
19875,2005,3166,Vince Carter,NA,SF,28,7,NBA,NJN,57,2220,24.5,0.556,0.205,0.313,4.2,14.1,9.1,27.6,2,1.2,9.4,32.9,5.4,3.1,8.5,0.184,6.2,0.8,7,5.1
19876,2005,3033,Vitaly Potapenko,NA,C,29,9,NBA,SEA,33,335,14.5,0.581,0.011,0.356,11,17.5,14.2,4.5,1.1,0.7,10.7,15.5,0.8,0.2,1,0.142,-0.6,-0.8,-1.4,0.1
19877,2005,2556,Vlade Divac,NA,C,36,16,NBA,LAL,15,130,10.5,0.469,0,0.387,15.7,12.1,13.9,23.1,1.6,0.6,27.8,17.5,0,0,0,0.013,-4.1,-1.3,-5.4,-0.1
19878,2005,3360,Vladimir Radmanović,NA,PF,24,4,NBA,SEA,63,1856,13.7,0.533,0.506,0.158,3.4,15.6,9.5,7.9,1.7,1.3,10.3,19.3,2.4,1.3,3.7,0.096,1.4,-0.1,1.3,1.5
19879,2005,2965,Voshon Lenard,NA,SG,31,10,NBA,DEN,3,54,15.1,0.491,0.462,0.308,0,12.7,6.4,19,1,0,6.3,26,0,0,0.1,0.082,1.2,-0.8,0.4,0
19880,2005,3225,Wally Szczerbiak,NA,SF,27,6,NBA,MIN,81,2558,17.1,0.595,0.184,0.331,3.8,9.5,6.8,12.7,0.8,0.5,11.1,21.5,5.9,1.3,7.3,0.136,1.8,-1.1,0.7,1.8
19881,2005,3034,Walter McCarty,NA,PF,30,9,NBA,TOT,72,906,8.2,0.525,0.66,0.123,3.8,13,8.6,6,1.4,1.2,12.7,13.9,0.3,0.8,1.1,0.058,-2.4,-0.2,-2.5,-0.1
19882,2005,3034,Walter McCarty,NA,PF,30,9,NBA,BOS,44,553,9,0.517,0.6,0.1,4.5,11.6,8.1,7.2,1.4,1.2,9.8,14.1,0.4,0.4,0.8,0.068,-1.7,-0.2,-2,0
19883,2005,3034,Walter McCarty,NA,PF,30,9,NBA,PHO,28,353,6.9,0.538,0.765,0.165,2.5,15.3,9.2,4.1,1.4,1.1,17.2,13.6,0,0.3,0.3,0.042,-3.3,-0.1,-3.4,-0.1
19884,2005,3294,Wang Zhizhi,NA,C,27,5,NBA,MIA,20,92,16.3,0.521,0.083,0.333,7.9,14.6,11.4,9.2,1.7,1.6,10.8,23.4,0.1,0.1,0.2,0.114,-0.3,-0.1,-0.4,0
19885,2005,2889,Wesley Person,NA,SF,33,11,NBA,TOT,41,667,14.1,0.57,0.394,0.058,0.5,13.7,7.2,9.6,1.5,0.5,6.8,16.8,0.9,0.7,1.6,0.115,0.8,-0.2,0.6,0.4
19886,2005,2889,Wesley Person,NA,SF,33,11,NBA,MIA,16,206,10.5,0.528,0.368,0.07,0.6,11.4,6.2,8.2,1.5,0,10.6,14.9,0.1,0.2,0.3,0.076,-0.9,0.5,-0.4,0.1
19887,2005,2889,Wesley Person,NA,SF,33,11,NBA,DEN,25,461,15.6,0.584,0.402,0.053,0.5,14.7,7.6,10.3,1.4,0.7,5.5,17.7,0.8,0.5,1.3,0.133,1.6,-0.6,1,0.3
19888,2005,3492,Willie Green,NA,SG,23,2,NBA,PHI,57,1066,9.6,0.457,0.248,0.296,2.3,11.9,7,15.7,1.6,0.4,13.6,23,-0.9,1.1,0.1,0.007,-3.5,-0.6,-4.1,-0.6
19889,2005,3428,Yao Ming,NA,C,24,3,NBA,HOU,80,2447,23.2,0.614,0,0.51,10.2,21.4,15.9,5,0.8,5.1,14.1,26.8,6,4.7,10.7,0.21,1.5,1,2.4,2.8
19890,2005,3565,Yuta Tabuse,NA,PG,24,1,NBA,PHO,4,17,15.6,0.451,0.167,0.667,13.2,12,12.6,22.4,0,0,11.4,22.5,0,0,0,0.129,2,-1.9,0.1,0
19891,2005,3362,Zach Randolph,NA,PF,23,4,NBA,POR,46,1603,18.6,0.511,0.008,0.343,10.7,20.8,15.9,10.2,1.1,0.8,11.6,27.7,1.6,1.5,3.1,0.094,1,-1.6,-0.7,0.5
19892,2005,3493,Zaza Pachulia,NA,C,20,2,NBA,MIL,74,1397,14.4,0.526,0.003,0.523,10.9,20.9,15.9,6.8,1.7,1.8,13.9,16.5,1.6,1.3,2.9,0.099,-1.1,-0.2,-1.3,0.2
19893,2005,3295,Zendon Hamilton,NA,C,29,5,NBA,MIL,16,159,10.4,0.48,0,1.5,13.2,17.9,15.5,5.5,1.7,0.9,18.4,18.6,0,0.1,0.1,0.038,-3.9,-1.7,-5.5,-0.1
19894,2005,3494,Zoran Planinić,NA,PG,22,2,NBA,NJN,43,515,12.5,0.534,0.23,0.379,4.4,11.9,8.1,15.8,2.6,0,16.8,22.2,0.1,0.7,0.8,0.073,-2.2,1.2,-1,0.1
19895,2005,3100,Zydrunas Ilgauskas,NA,C,29,7,NBA,CLE,78,2615,19.5,0.55,0.007,0.514,13.2,17.2,15.2,6.6,1.1,4.7,13.7,24.1,4.8,3.3,8.1,0.149,0.3,-0.5,-0.2,1.2
19896,2005,3495,Žarko Čabarkapa,NA,PF,23,2,NBA,TOT,40,475,16.9,0.579,0.203,0.367,7.7,16.1,11.7,9,1.1,0.7,12.7,21.9,0.9,0.4,1.3,0.127,0.4,-0.7,-0.4,0.2
19897,2005,3495,Žarko Čabarkapa,NA,PF,23,2,NBA,PHO,3,11,32.4,0.605,0,0.143,20.5,9.3,14.6,0,0,0,0,29.5,0.1,0,0.1,0.271,10.5,-3.9,6.6,0
19898,2005,3495,Žarko Čabarkapa,NA,PF,23,2,NBA,GSW,37,464,16.5,0.578,0.212,0.376,7.4,16.2,11.6,9.2,1.1,0.8,13.1,21.7,0.8,0.4,1.2,0.124,0.1,-0.6,-0.5,0.2
19899,2005,3364,Željko Rebrača,NA,C,32,4,NBA,LAC,58,928,14,0.625,0,0.363,6.5,16.9,11.9,4.8,0.8,3.3,15.3,16,1.4,0.9,2.4,0.122,-1.7,0.4,-1.3,0.2
18730,2004,2832,Aaron McKie,NA,SF,31,10,NBA,PHI,75,2112,13.9,0.55,0.298,0.192,2.5,11.5,7.1,16.8,2.2,0.9,14.1,16.2,2.5,2.3,4.8,0.108,0.2,1.1,1.3,1.8
18731,2004,2760,Aaron Williams,NA,C,32,10,NBA,NJN,72,1337,13.2,0.549,0.009,0.453,8.9,17,13,10.4,1.4,2.7,17.8,17.5,1.1,2.3,3.4,0.122,-2.4,0.8,-1.6,0.1
18732,2004,3035,Adonal Foyle,NA,C,28,7,NBA,GSW,44,572,13,0.471,0,0.269,10.6,22.3,16.4,4.8,0.6,5.8,12.6,13.4,0.3,0.8,1.1,0.093,-2.3,1.2,-1.1,0.1
18733,2004,3169,Adrian Griffin,NA,SG,29,5,NBA,HOU,19,133,4.5,0.278,0.111,0.222,0.9,15.2,8.4,11.6,2.9,1.2,13.2,8.2,-0.2,0.2,0.1,0.031,-6.3,4.4,-1.9,0
18734,2004,3101,Al Harrington,NA,PF,23,6,NBA,IND,79,2441,14.9,0.514,0.085,0.277,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,1.8,4.1,5.9,0.116,-0.9,0.2,-0.7,0.8
18735,2004,2892,Alan Henderson,NA,PF,31,9,NBA,ATL,6,68,18.2,0.508,0,0.286,18.5,16.5,17.5,5.2,0.8,2.2,11.3,17.8,0.1,0,0.2,0.109,3.1,-2.1,1,0.1
18736,2004,3429,Alex Garcia,NA,SG,23,1,NBA,SAS,2,13,-4.7,0.19,0,0.286,0,0,0,0,8.3,0,11.3,31.6,-0.1,0,-0.1,-0.319,-14.5,0.9,-13.6,0
18737,2004,2763,Allan Houston,NA,SG,32,11,NBA,NYK,50,1799,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,2.5,0.6,3.1,0.083,1.1,-1.6,-0.5,0.7
18738,2004,2967,Allen Iverson,NA,SG,28,8,NBA,PHI,48,2040,19.3,0.478,0.177,0.404,2,8.2,5.1,34.4,3.1,0.2,13.6,35.3,0.5,2.3,2.8,0.066,2.7,-0.6,2.1,2.1
18739,2004,2696,Alonzo Mourning,NA,C,33,11,NBA,NJN,12,215,13.3,0.558,0,0.479,4.4,10.4,7.4,6.6,0.5,2.2,10.4,20.9,0.4,0.3,0.6,0.14,-1.6,0.1,-1.4,0
18740,2004,3296,Alton Ford,NA,PF,22,3,NBA,HOU,9,41,12.4,0.55,0,0.545,9.1,21.9,15.8,13.5,0,1.9,18,19.4,0,0.1,0.1,0.117,-2.6,1.9,-0.7,0
18741,2004,3036,Alvin Williams,NA,SG,29,7,NBA,TOR,56,1730,11.4,0.463,0.179,0.171,1.2,8.8,5,23.6,1.8,0.4,12.8,17.1,0.3,1.8,2.1,0.058,-2.4,0.6,-1.9,0
18742,2004,2968,Amal McCaskill,NA,C,30,4,NBA,PHI,59,636,7.3,0.438,0.009,0.231,9,15.6,12.3,5.2,1,2.5,16.2,11.4,-0.1,0.7,0.6,0.047,-4.4,0.4,-4,-0.3
18743,2004,3366,Amar'e Stoudemire,NA,PF,21,2,NBA,PHO,55,2025,19.8,0.536,0.006,0.503,8.8,19.2,14,7,1.6,3.3,14.4,27.5,2.4,2,4.4,0.105,0.8,-0.7,0.1,1.1
18744,2004,3171,Andre Miller,NA,PG,27,5,NBA,DEN,82,2838,18.8,0.541,0.069,0.437,5,9.7,7.3,29.1,2.6,0.6,16.1,20.7,6.1,2.6,8.8,0.148,2.2,0.4,2.5,3.3
18745,2004,3298,Andrei Kirilenko,NA,PF,22,3,NBA,UTA,78,2895,22.6,0.559,0.216,0.533,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,6.5,5,11.6,0.192,5,2.9,7.9,7.2
18746,2004,2894,Andrew DeClercq,NA,C,30,9,NBA,ORL,71,1211,10.6,0.526,0,0.277,12,17.8,14.8,5.5,2.1,1.9,19.8,10.2,1.1,0.6,1.7,0.069,-3.2,-0.4,-3.6,-0.5
18747,2004,2767,Anfernee Hardaway,NA,SG,32,11,NBA,TOT,76,2095,11.8,0.472,0.116,0.203,3.8,11.9,7.9,13.9,1.8,0.7,12.6,18.6,0.6,1.4,2,0.046,-1.4,-0.3,-1.7,0.1
18748,2004,2767,Anfernee Hardaway,NA,SG,32,11,NBA,PHO,34,876,13.2,0.506,0.129,0.181,3.5,9.3,6.4,18.1,1.7,0.7,12.6,17.2,1,0.3,1.3,0.069,-0.4,-0.3,-0.7,0.3
18749,2004,2767,Anfernee Hardaway,NA,SG,32,11,NBA,NYK,42,1219,10.8,0.451,0.108,0.218,4,13.7,9,10.9,1.8,0.7,12.7,19.5,-0.4,1.1,0.7,0.029,-2.2,-0.3,-2.5,-0.1
18750,2004,3299,Ansu Sesay,NA,SF,27,3,NBA,SEA,57,583,13,0.504,0.118,0.258,8.8,9.8,9.3,5.4,1.7,2.6,10.4,17.6,0.6,0.2,0.8,0.065,-1.5,-1,-2.5,-0.1
18751,2004,3104,Antawn Jamison,NA,SF,27,6,NBA,DAL,82,2376,21.2,0.581,0.044,0.322,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,8.1,1,9,0.183,3.3,-1.5,1.7,2.2
18752,2004,3172,Anthony Carter,NA,PG,28,5,NBA,SAS,5,87,0.3,0.297,0.081,0,2.6,11.4,7.1,23.3,2.5,0,24.5,26,-0.5,0.2,-0.3,-0.176,-9.9,-1,-10.9,-0.2
18753,2004,2895,Anthony Goldwire,NA,PG,32,6,NBA,TOT,11,85,8.8,0.379,0.364,0.045,1.4,7.8,4.7,18.9,3.2,0,11.8,14.1,0,0.1,0.1,0.042,-3.6,2.1,-1.5,0
18754,2004,2895,Anthony Goldwire,NA,PG,32,6,NBA,MIN,5,66,10.7,0.45,0.429,0.071,1.8,8.2,5.2,21.9,2.5,0,12.2,11.7,0.1,0.1,0.1,0.098,-1.8,2.6,0.8,0
18755,2004,2895,Anthony Goldwire,NA,PG,32,6,NBA,NJN,6,19,2.4,0.25,0.25,0,0,6.2,3.1,8.6,5.6,0,11.1,22.2,-0.1,0,-0.1,-0.155,-9.7,0.3,-9.4,0
18756,2004,3037,Anthony Johnson,NA,PG,29,7,NBA,IND,73,1598,11.6,0.497,0.297,0.229,2,7.6,4.8,21.4,2.2,0.4,14.2,15.6,1.4,2.2,3.6,0.109,-1.6,1.2,-0.4,0.6
18757,2004,2699,Anthony Peeler,NA,SG,34,12,NBA,SAC,75,1391,11.8,0.575,0.405,0.175,2.6,9.7,6.2,12.8,2.1,0.5,17,14.7,1.4,0.8,2.2,0.076,-0.4,-0.2,-0.5,0.5
18758,2004,2969,Antoine Walker,NA,PF,27,8,NBA,DAL,82,2840,15.8,0.475,0.27,0.165,7.4,19.1,13.1,19.4,1.2,1.7,14.3,21.8,2.4,1.5,3.9,0.066,1.3,-0.8,0.5,1.8
18759,2004,3039,Antonio Daniels,NA,PG,28,7,NBA,SEA,71,1512,19.7,0.596,0.291,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,5.8,0,5.8,0.184,3.9,-1,2.9,1.9
18760,2004,2768,Antonio Davis,NA,C,35,11,NBA,TOT,80,2570,11.8,0.465,0,0.348,8.7,20.4,14.4,9,0.8,1.9,13,15.5,1,2.8,3.8,0.071,-2.1,-0.3,-2.4,-0.3
18761,2004,2768,Antonio Davis,NA,C,35,11,NBA,TOR,15,538,10.6,0.456,0,0.408,10.4,20.2,15.3,4.5,0.8,1.1,12.9,14.7,0.1,0.7,0.9,0.078,-3.1,-0.6,-3.7,-0.2
18762,2004,2768,Antonio Davis,NA,C,35,11,NBA,CHI,65,2032,12.1,0.467,0,0.335,8.3,20.5,14.2,10.1,0.7,2.1,13.1,15.7,0.9,2,2.9,0.069,-1.9,-0.2,-2.1,0
18763,2004,2896,Antonio McDyess,NA,PF,29,8,NBA,TOT,42,927,12.6,0.486,0,0.257,8.7,23,15.9,6.5,2.1,1.9,16,17.6,0,1.2,1.2,0.061,-2.5,0.3,-2.2,-0.1
18764,2004,2896,Antonio McDyess,NA,PF,29,8,NBA,NYK,18,421,13.6,0.479,0,0.268,8.6,23.8,16.3,8.3,1.5,2,14.5,20.5,0,0.6,0.6,0.063,-1.7,0.1,-1.7,0
18765,2004,2896,Antonio McDyess,NA,PF,29,8,NBA,PHO,24,506,11.8,0.494,0,0.246,8.8,22.4,15.6,5,2.6,1.9,17.7,15.1,0,0.6,0.6,0.06,-3.2,0.4,-2.7,-0.1
18766,2004,3040,Austin Croshere,NA,PF,28,7,NBA,IND,77,1051,14.4,0.549,0.469,0.339,6.7,20.8,13.7,8.5,1.3,1,13.5,18.3,1.6,1.8,3.4,0.156,0.7,0.4,1.1,0.8
18767,2004,2406,Avery Johnson,NA,PG,38,16,NBA,GSW,46,637,11.7,0.454,0.015,0.392,0.5,5.3,2.9,29.1,2.2,0.3,17.9,20.6,-0.2,0.4,0.2,0.016,-2.1,-0.7,-2.8,-0.1
18768,2004,3173,Baron Davis,NA,PG,24,5,NBA,NOH,67,2686,20.7,0.492,0.415,0.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,4.3,3.2,7.5,0.133,4.7,0.5,5.2,4.8
18769,2004,3430,Ben Handlogten,NA,C,30,1,NBA,UTA,17,172,17.1,0.577,0,0.574,15.6,24.2,19.8,6.5,1,2,14.5,18.6,0.4,0.2,0.6,0.168,-0.4,-1.6,-2,0
18770,2004,2971,Ben Wallace,NA,C,29,8,NBA,DET,81,3050,17.3,0.441,0.011,0.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,1.1,9.1,10.2,0.16,0.2,3.3,3.5,4.3
18771,2004,2568,Bimbo Coles,NA,PG,35,14,NBA,MIA,22,170,1.8,0.382,0,0.176,1.4,5.5,3.4,14.2,1,0,19.7,12.6,-0.2,0.1,-0.1,-0.036,-7.8,-0.7,-8.5,-0.3
18772,2004,2771,Bo Outlaw,NA,PF,32,11,NBA,MEM,82,1606,13.1,0.522,0.013,0.372,8.7,15.4,12,8.7,2.4,3.2,16,12.1,1.4,2.2,3.6,0.107,-1,1.9,0.9,1.2
18773,2004,2899,Bob Sura,NA,SG,30,9,NBA,TOT,80,1663,16.2,0.51,0.163,0.466,6.9,15.3,11.2,24.1,2,0.6,15.2,19,2.6,2,4.6,0.133,0.6,0.5,1.1,1.3
18774,2004,2899,Bob Sura,NA,SG,30,9,NBA,DET,53,707,13,0.489,0.208,0.399,5,11.8,8.4,21.2,2.9,1,16.1,16,0.6,1.4,2,0.137,-1.5,3.1,1.6,0.6
18775,2004,2899,Bob Sura,NA,SG,30,9,NBA,ATL,27,956,18.5,0.521,0.138,0.503,8.4,17.9,13.2,26.3,1.4,0.4,14.8,21.3,2,0.6,2.6,0.13,2.1,-1.4,0.7,0.7
18776,2004,3041,Bobby Jackson,NA,SG,30,7,NBA,SAC,50,1185,19.2,0.538,0.37,0.184,5.4,11.1,8.3,15.8,2.1,0.5,9,26.8,2.3,0.8,3.1,0.124,3.1,-1,2.1,1.2
18777,2004,3301,Bobby Simmons,NA,SF,23,3,NBA,LAC,56,1376,12.6,0.488,0.032,0.453,9.4,12.3,10.8,11.5,2,0.9,14,16.8,1.6,0.4,2,0.07,-0.9,-0.7,-1.6,0.1
18778,2004,3105,Bonzi Wells,NA,SG,27,6,NBA,TOT,72,1872,13,0.476,0.081,0.215,4.8,11.2,7.9,13.6,2.6,0.7,14.8,26.5,-0.9,1.8,0.9,0.023,-2.5,-0.5,-3,-0.4
18779,2004,3105,Bonzi Wells,NA,SG,27,6,NBA,POR,13,404,11.3,0.423,0.046,0.154,6.2,11.7,9,15.6,2.8,0.6,14.6,25.7,-0.5,0.3,-0.1,-0.017,-3.8,-0.6,-4.4,-0.3
18780,2004,3105,Bonzi Wells,NA,SG,27,6,NBA,MEM,59,1468,13.5,0.489,0.09,0.231,4.3,11.1,7.7,13,2.5,0.8,14.8,26.8,-0.5,1.5,1,0.034,-2.1,-0.5,-2.5,-0.2
18781,2004,3431,Boris Diaw,NA,SG,21,1,NBA,ATL,76,1919,8.8,0.483,0.083,0.297,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,-0.3,1.1,0.8,0.021,-2.4,0.1,-2.3,-0.2
18782,2004,3368,Boštjan Nachbar,NA,SF,23,2,NBA,HOU,45,516,8.3,0.477,0.477,0.22,1.9,13.5,8,9.8,1.5,2.1,13.7,15.5,0,0.8,0.8,0.071,-3,1.8,-1.2,0.1
18783,2004,3106,Brad Miller,NA,PF,27,6,NBA,SAC,72,2621,19.4,0.579,0.052,0.45,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,7.1,3,10,0.184,2,1,3.1,3.4
18784,2004,3302,Brandon Armstrong,NA,SG,23,3,NBA,NJN,56,434,5.5,0.427,0.297,0.023,3.3,8.4,5.8,5.7,1.5,0.4,12,21.7,-0.8,0.5,-0.3,-0.03,-5.5,-2,-7.5,-0.6
18785,2004,3432,Brandon Hunter,NA,PF,23,1,NBA,BOS,36,406,12.6,0.463,0.026,0.371,14.4,18.8,16.6,7.9,1.6,0.2,14,17.6,0.2,0.4,0.6,0.066,-1.1,-1.3,-2.4,0
18786,2004,3303,Brendan Haywood,NA,C,24,3,NBA,WAS,77,1484,17.2,0.547,0.003,0.603,13.7,15.6,14.6,5.2,1.1,4.9,14,17,2.4,1.4,3.8,0.123,-0.2,-0.5,-0.7,0.5
18787,2004,2900,Brent Barry,NA,SG,32,9,NBA,SEA,59,1803,18.3,0.668,0.59,0.258,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,4.9,0.7,5.7,0.151,3.2,0.1,3.2,2.4
18788,2004,3043,Brevin Knight,NA,PG,28,7,NBA,TOT,56,1037,13.6,0.475,0.033,0.264,1.5,10.8,6.1,31.7,4.2,0.1,20.8,14.9,0.5,1.2,1.7,0.078,-2.5,2.2,-0.3,0.4
18789,2004,3043,Brevin Knight,NA,PG,28,7,NBA,PHO,3,19,11.7,0.333,0,0,0,18.1,9,30.2,8.2,3.9,50,14.3,-0.1,0.1,0,-0.051,-3.8,10.7,7,0
18790,2004,3043,Brevin Knight,NA,PG,28,7,NBA,WAS,32,598,12.2,0.454,0.036,0.196,2,9.6,5.7,28.5,4.5,0,22.7,14.3,-0.1,0.7,0.6,0.048,-3.3,2.1,-1.2,0.1
18791,2004,3043,Brevin Knight,NA,PG,28,7,NBA,MIL,21,420,15.8,0.505,0.029,0.362,0.8,12.2,6.5,36.4,3.6,0,17,15.8,0.6,0.5,1.1,0.127,-1.3,2,0.7,0.3
18792,2004,3231,Brian Cardinal,NA,PF,26,4,NBA,GSW,76,1634,19.4,0.626,0.266,0.582,6.9,15,10.9,10.7,2.2,0.9,12.6,18.9,5.5,1.7,7.2,0.212,2.2,1,3.2,2.2
