seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
16505,1999,3000,Kobe Bryant,NA,SG,20,3,NBA,LAL,50,1896,1,70,29,NA,NA,2.9,-2.3,73,38,62,15,105,NA,413,33,37
16506,1999,3130,Korleone Young,NA,SF,20,1,NBA,DET,3,15,NA,7,75,18,NA,22.1,19.6,0,1,3,0,1,NA,2,0,0
16507,1999,3131,Kornél Dávid,NA,SF,27,1,NBA,CHI,50,902,NA,NA,20,74,5,-16,-7.8,17,12,25,7,43,NA,89,10,15
16508,1999,2937,Kurt Thomas,NA,PF,26,4,NBA,NYK,50,1182,NA,NA,NA,94,6,0.3,-4.5,22,12,62,23,50,NA,120,10,25
16510,1999,2728,LaPhonso Ellis,NA,PF,28,7,NBA,ATL,20,539,NA,NA,NA,94,5,0.7,-4,14,5,21,4,25,NA,42,2,16
16509,1999,2876,Lamond Murray,NA,SF,25,5,NBA,LAC,50,1317,NA,1,67,33,NA,-12.3,-6.2,39,22,50,17,59,NA,135,9,29
16511,1999,3132,Larry Hughes,NA,PG,20,1,NBA,PHI,50,988,54,46,NA,NA,NA,1.5,-1.9,37,19,47,4,62,NA,157,4,48
16512,1999,2666,Larry Johnson,1969,PF,29,8,NBA,NYK,49,1639,NA,NA,60,39,NA,4.7,6.5,29,24,85,11,72,NA,263,20,37
16513,1999,2729,Latrell Sprewell,NA,SF,28,7,NBA,NYK,37,1233,NA,15,84,1,NA,-0.9,-7.1,33,24,25,5,77,NA,209,12,30
16514,1999,3078,Lawrence Funderburke,NA,PF,28,2,NBA,SAC,47,936,NA,NA,NA,96,4,-6.2,-9.5,18,9,27,9,56,NA,71,20,23
16515,1999,2730,Lee Mayberry,NA,PG,28,7,NBA,VAN,9,126,97,4,NA,NA,NA,-9.8,-0.5,8,0,4,0,1,NA,50,1,0
16516,1999,2806,Lindsey Hunter,NA,PG,28,6,NBA,DET,49,1755,100,NA,NA,NA,NA,4.5,7,57,22,41,3,28,NA,426,6,19
16517,1999,2731,Litterial Green,NA,PG,28,5,NBA,CLE,1,2,100,NA,NA,NA,NA,-33.3,-27.5,0,0,0,0,0,NA,0,0,0
16518,1999,2941,Loren Meyer,NA,C,26,3,NBA,DEN,14,70,NA,NA,NA,17,83,-4,2.5,2,0,15,1,0,NA,2,0,2
16519,1999,3001,Lorenzen Wright,NA,C,23,3,NBA,LAC,48,1135,NA,NA,NA,18,82,-6.6,5.3,14,8,90,13,53,NA,75,18,34
16520,1999,2607,Loy Vaught,NA,PF,30,9,NBA,DET,37,481,NA,NA,NA,74,26,-1.1,-4.6,10,3,26,3,3,NA,24,1,6
16521,1999,2669,Luc Longley,NA,C,30,8,NBA,PHO,39,933,NA,NA,NA,NA,100,4.2,5.8,24,9,66,11,37,NA,92,8,26
16522,1999,2807,Lucious Harris,NA,SG,28,6,NBA,NJN,36,602,10,66,25,NA,NA,3.6,9.7,7,6,29,2,19,NA,70,1,12
16523,1999,3133,Makhtar N'Diaye,NA,PF,25,1,NBA,VAN,4,27,NA,NA,NA,79,22,-20.9,-11.6,1,0,6,0,0,NA,2,0,0
16524,1999,3002,Malik Rose,NA,PF,24,3,NBA,SAS,47,608,NA,NA,NA,94,6,8.4,-1.9,21,12,57,9,63,NA,67,14,27
16525,1999,2734,Malik Sealy,NA,SF,28,7,NBA,MIN,31,731,NA,27,68,5,NA,-3.7,-5.1,17,7,39,3,21,NA,73,4,16
16526,1999,3004,Marcus Camby,NA,C,24,3,NBA,NYK,46,945,NA,NA,NA,58,42,1,-2.8,14,8,81,5,50,NA,24,15,11
16527,1999,2943,Mario Bennett,NA,PF,25,3,NBA,CHI,3,19,NA,NA,NA,100,NA,-38.1,-27.1,0,1,1,0,1,NA,0,0,2
16528,1999,2610,Mario Elie,NA,SG,35,9,NBA,SAS,47,1291,NA,75,26,NA,NA,10.8,2.1,36,10,41,5,42,NA,189,10,21
16529,1999,3134,Mark Baker,NA,PG,29,1,NBA,TOR,1,2,100,NA,NA,NA,NA,-60,-58.6,1,0,0,0,0,NA,0,0,0
16530,1999,2444,Mark Bryant,NA,PF,33,11,NBA,CHI,45,1204,NA,NA,NA,75,25,-13.6,-4.7,22,13,55,15,47,NA,102,8,29
16531,1999,2944,Mark Davis,1973,SF,25,4,NBA,MIA,4,35,NA,NA,100,NA,NA,-2.5,-10.1,2,1,5,3,3,NA,3,0,1
16532,1999,3006,Mark Hendrickson,NA,PF,24,3,NBA,NJN,22,399,NA,NA,NA,99,1,-3.8,0,4,6,24,0,17,NA,32,0,10
16533,1999,2373,Mark Jackson,NA,PG,33,12,NBA,IND,49,1382,97,3,NA,NA,NA,7.2,6.2,73,13,21,8,24,NA,870,9,23
16534,1999,2670,Mark Macon,NA,SG,29,6,NBA,DET,7,69,72,29,NA,NA,NA,6.7,4.2,6,0,3,0,0,NA,9,0,0
16535,1999,3079,Mark Pope,NA,SF,26,2,NBA,IND,4,26,NA,NA,47,53,NA,-2.2,-6.8,0,0,1,0,1,NA,0,1,0
16536,1999,2877,Mark Strickland,NA,PF,28,4,NBA,MIA,32,357,NA,NA,16,74,9,1.4,-7.1,7,3,13,0,14,NA,20,4,9
16537,1999,2136,Mark West,NA,C,38,16,NBA,ATL,49,499,NA,NA,NA,4,96,-6.1,-12.4,5,2,49,4,16,NA,28,1,8
16538,1999,3080,Marko Milič,NA,SG,21,2,NBA,PHO,11,53,12,68,6,14,NA,-23,-24.3,1,2,0,0,0,NA,2,0,2
16539,1999,3135,Marlon Garnett,NA,PG,23,1,NBA,BOS,24,205,62,38,NA,NA,NA,-10.2,-8.1,4,5,7,2,7,NA,40,0,5
16540,1999,2672,Marty Conlon,NA,C,31,8,NBA,MIA,7,35,NA,NA,NA,69,31,-9.6,-17.3,0,1,0,1,0,NA,2,0,1
16541,1999,2611,Matt Bullard,NA,PF,31,8,NBA,HOU,41,413,NA,NA,NA,52,48,-1,-4.3,9,1,13,2,4,NA,39,1,7
16542,1999,2737,Matt Geiger,NA,C,29,7,NBA,PHI,50,1540,NA,NA,NA,1,99,5.6,8,26,28,65,19,72,NA,124,13,31
16543,1999,3136,Matt Harpring,NA,SF,22,1,NBA,ORL,50,1114,NA,8,90,2,NA,-0.7,-4,32,17,40,9,54,NA,97,13,29
16544,1999,3008,Matt Maloney,NA,PG,27,3,NBA,HOU,15,186,87,11,2,NA,NA,-4.6,-7.9,9,3,3,0,0,NA,46,0,0
16545,1999,3081,Maurice Taylor,NA,PF,22,2,NBA,LAC,46,1505,NA,NA,1,92,7,-11.8,-6.3,40,30,99,23,91,NA,154,26,55
16546,1999,2811,Michael Curry,NA,SF,30,5,NBA,MIL,50,1146,NA,6,83,11,NA,1.7,-4.4,16,5,54,10,34,NA,169,5,7
16547,1999,3137,Michael Dickerson,NA,SG,23,1,NBA,HOU,50,1558,NA,97,3,NA,NA,4.8,6.1,29,13,40,5,33,NA,212,9,36
16548,1999,3138,Michael Doleac,NA,C,21,1,NBA,ORL,49,780,NA,NA,NA,NA,100,5.4,5.9,8,7,59,8,35,NA,50,7,15
16549,1999,2948,Michael Finley,NA,SF,25,4,NBA,DAL,50,2051,NA,47,51,2,NA,-2.3,4.7,71,17,32,9,90,NA,480,14,35
16550,1999,3010,Michael Hawkins,NA,PG,26,2,NBA,SAC,24,203,100,NA,NA,NA,NA,0.7,1,8,4,5,0,1,NA,62,1,2
16551,1999,3139,Michael Olowokandi,NA,C,23,1,NBA,LAC,45,1279,NA,NA,NA,1,99,-11.6,-4.6,28,16,62,16,53,NA,61,14,40
16552,1999,2879,Michael Smith,1972,PF,26,5,NBA,VAN,48,1098,NA,NA,2,97,1,-7.3,3.8,20,15,61,6,52,NA,106,8,20
16553,1999,3083,Michael Stewart,NA,C,23,2,NBA,TOR,42,394,NA,NA,NA,26,74,-3.5,-2.4,4,3,31,4,11,NA,12,1,5
16554,1999,2447,Micheal Williams,NA,PG,32,10,NBA,TOR,2,15,68,32,NA,NA,NA,-23.1,-21.7,0,1,0,0,0,NA,0,0,1
16555,1999,3140,Mike Bibby,NA,PG,20,1,NBA,VAN,50,1758,98,2,NA,NA,NA,-9.3,0,90,33,54,4,53,NA,688,11,25
16556,1999,3141,Mikki Moore,NA,C,23,1,NBA,DET,2,6,NA,NA,NA,100,NA,86.7,84.3,0,0,0,0,0,NA,0,0,0
16557,1999,3142,Miles Simon,NA,SG,23,1,NBA,ORL,5,19,9,90,1,NA,NA,-32.4,-34.2,2,1,1,0,0,NA,0,0,1
16558,1999,2449,Mitch Richmond,NA,SG,33,11,NBA,WAS,50,1912,NA,92,8,NA,NA,-3,-1.5,61,35,54,14,114,NA,255,26,43
16559,1999,2813,Mitchell Butler,NA,SG,28,6,NBA,CLE,31,418,2,89,9,NA,NA,-0.5,6.4,14,4,18,2,12,NA,48,2,14
16560,1999,2880,Monty Williams,NA,SF,27,5,NBA,DEN,1,6,NA,NA,36,64,NA,-18.2,-11.7,0,0,0,0,1,NA,0,0,0
16561,1999,3011,Moochie Norris,NA,PG,25,2,NBA,SEA,12,140,100,NA,NA,NA,NA,-5.7,-5.7,8,5,8,2,5,NA,51,0,2
16562,1999,2531,Mookie Blaylock,NA,PG,31,10,NBA,ATL,48,1763,100,NA,NA,NA,NA,6.8,11.3,80,20,34,3,24,NA,592,7,24
16563,1999,2378,Muggsy Bogues,NA,PG,34,12,NBA,GSW,36,714,100,NA,NA,NA,NA,-1.7,1.4,34,6,12,1,4,NA,294,1,3
16564,1999,3143,Nazr Mohammed,NA,C,21,1,NBA,PHI,26,121,NA,NA,NA,28,72,16.6,14.8,3,3,10,4,7,NA,5,1,8
16565,1999,2613,Negele Knight,NA,PG,31,6,NBA,TOR,6,56,86,14,NA,NA,NA,-14.8,-13.6,4,2,3,0,1,NA,16,0,1
16566,1999,2533,Nick Anderson,NA,SF,31,10,NBA,ORL,47,1581,NA,65,35,NA,NA,2.3,2.3,44,20,29,9,67,NA,197,10,28
16567,1999,2814,Nick Van Exel,NA,PG,27,6,NBA,DEN,50,1802,100,NA,NA,NA,NA,-8.3,-7.5,82,28,22,3,62,NA,809,14,26
16568,1999,2382,Olden Polynice,NA,C,34,12,NBA,SEA,48,1481,NA,NA,NA,7,93,-2.3,-4.8,16,11,58,13,37,NA,104,10,19
16569,1999,2740,Oliver Miller,NA,C,28,7,NBA,SAC,4,35,NA,NA,NA,NA,100,-17.5,-17.4,4,0,2,0,0,NA,0,0,2
16570,1999,3013,Othella Harrington,NA,PF,25,3,NBA,HOU,41,903,NA,NA,3,67,31,4,2.2,13,17,42,13,54,NA,35,15,34
16571,1999,2196,Otis Thorpe,NA,PF,36,15,NBA,WAS,49,1539,NA,NA,3,74,24,-3.6,-2.7,42,16,103,20,53,NA,223,17,21
16572,1999,2815,P.J. Brown,NA,PF,29,6,NBA,MIA,50,1611,NA,NA,NA,73,27,9.3,5.6,33,11,80,17,58,NA,151,7,31
16573,1999,3144,Pat Garrity,NA,PF,22,1,NBA,PHO,39,538,NA,NA,13,79,8,-0.7,-1.8,6,6,24,6,24,NA,41,6,12
16574,1999,2264,Patrick Ewing,1962,C,36,14,NBA,NYK,38,1300,NA,NA,NA,NA,100,2.6,-0.1,34,36,49,12,97,NA,101,20,36
16575,1999,3145,Paul Grant,NA,C,25,1,NBA,TOT,6,13,NA,NA,NA,NA,100,-21.8,-23.4,0,1,3,0,0,NA,0,0,2
16576,1999,3145,Paul Grant,NA,C,25,1,NBA,MIN,4,8,NA,NA,NA,NA,100,-48,-48.1,0,0,3,0,0,NA,0,0,2
16577,1999,3145,Paul Grant,NA,C,25,1,NBA,MIL,2,5,NA,NA,NA,NA,100,20,16.1,0,1,0,0,0,NA,0,0,0
16578,1999,3146,Paul Pierce,NA,SF,21,1,NBA,BOS,48,1632,NA,3,97,NA,NA,-2.5,0.9,44,36,60,11,77,NA,249,16,49
16579,1999,3147,Peja Stojaković,NA,SF,21,1,NBA,SAC,48,1025,NA,NA,89,11,NA,1.5,3,30,13,17,0,23,NA,157,5,18
16580,1999,2677,Pete Chilcutt,NA,PF,30,8,NBA,VAN,46,697,NA,NA,3,30,66,-6.4,4.2,22,4,32,0,3,NA,66,1,1
16581,1999,3148,Peter Aluma,NA,C,25,1,NBA,SAC,2,5,NA,NA,NA,100,NA,-50,-49.9,0,1,3,1,0,NA,0,0,0
16582,1999,2535,Pooh Richardson,NA,PG,32,10,NBA,LAC,11,130,90,10,NA,NA,NA,-12.8,-3.6,6,3,1,0,2,NA,68,0,0
16583,1999,2816,Popeye Jones,NA,PF,28,6,NBA,BOS,18,206,NA,NA,13,71,16,2.4,5.8,3,2,15,1,6,NA,34,3,3
16584,1999,3149,Raef LaFrentz,NA,C,22,1,NBA,DEN,12,387,NA,NA,NA,NA,100,-9,-3,4,1,17,2,19,NA,19,2,12
16585,1999,3150,Randell Jackson,NA,PF,23,1,NBA,WAS,27,271,NA,NA,7,73,21,-9.2,-7.4,7,7,18,1,18,NA,18,8,10
16586,1999,2678,Randy Brown,NA,PG,30,8,NBA,CHI,39,1139,100,NA,NA,NA,NA,-11.2,0.1,50,11,28,9,43,NA,320,5,24
16587,1999,3015,Randy Livingston,NA,PG,23,3,NBA,PHO,1,22,58,42,NA,NA,NA,13.6,13.1,0,1,0,0,1,NA,6,0,0
16588,1999,3151,Rashard Lewis,NA,SF,19,1,NBA,SEA,20,145,NA,61,37,2,NA,-14.4,-15,10,2,8,1,6,NA,8,2,8
16589,1999,2950,Rasheed Wallace,NA,PF,24,4,NBA,POR,49,1414,NA,NA,23,77,NA,9.9,8.4,40,15,85,12,82,NA,141,17,25
16590,1999,3152,Rasho Nesterović,NA,C,22,1,NBA,MIN,2,30,NA,NA,NA,NA,100,1.6,1.8,0,0,5,0,0,NA,3,0,0
16591,1999,3016,Ray Allen,NA,SG,23,3,NBA,MIL,50,1719,NA,78,22,NA,NA,5.8,6.5,52,37,52,11,79,NA,391,18,29
16592,1999,2817,Reggie Jordan,NA,SG,31,5,NBA,MIN,27,296,17,80,3,NA,NA,2.2,2.6,9,1,16,0,14,NA,86,0,9
16593,1999,2386,Reggie Miller,NA,SG,33,12,NBA,IND,50,1787,2,98,1,NA,NA,5.9,5.2,30,21,28,13,64,NA,247,15,21
16594,1999,2881,Reggie Slater,NA,PF,28,5,NBA,TOR,30,263,NA,NA,9,72,20,-6.4,-5.5,3,6,22,9,37,NA,10,1,14
16595,1999,2455,Rex Chapman,NA,SG,31,11,NBA,PHO,38,1183,8,92,NA,NA,NA,2.3,3.2,38,9,19,2,25,NA,239,5,8
16596,1999,2818,Rex Walters,NA,SG,28,6,NBA,MIA,33,506,16,77,7,NA,NA,4.2,-4.1,15,6,24,6,6,NA,129,2,10
16597,1999,3085,Rick Brunson,NA,PG,26,2,NBA,NYK,17,95,54,46,NA,NA,NA,12,9.7,8,4,1,0,5,NA,39,0,1
16598,1999,2680,Rick Fox,NA,SF,29,8,NBA,LAL,44,944,NA,3,92,5,NA,3.8,0.6,31,7,54,10,35,NA,192,9,22
16599,1999,1961,Rick Mahorn,NA,PF,40,18,NBA,PHI,16,127,NA,NA,1,56,43,-15.9,-19.5,3,2,12,0,2,NA,4,0,2
16600,1999,3153,Ricky Davis,NA,SG,19,1,NBA,CHH,46,557,2,59,40,NA,NA,0.5,-1,21,13,23,5,25,NA,123,5,14
16601,1999,2458,Rik Smits,NA,C,32,11,NBA,IND,49,1271,NA,NA,NA,NA,100,7,5.3,33,16,79,10,53,NA,121,12,27
16602,1999,2747,Robert Horry,NA,PF,28,7,NBA,LAL,38,744,NA,NA,11,87,2,10.3,10.2,28,8,42,6,12,NA,128,4,6
16603,1999,2681,Robert Pack,NA,PG,29,8,NBA,DAL,25,468,100,NA,NA,NA,NA,-9.2,-7.7,33,3,11,7,28,NA,174,7,20
16604,1999,3154,Robert Traylor,NA,C,21,1,NBA,MIL,49,786,NA,NA,NA,5,95,9.5,8.1,4,13,64,12,35,NA,85,8,24
16605,1999,2461,Rod Strickland,NA,PG,32,11,NBA,WAS,44,1632,98,2,NA,NA,NA,-1.7,3,76,33,38,11,84,NA,917,13,34
16606,1999,2821,Rodney Rogers,NA,SF,27,6,NBA,LAC,47,968,NA,23,59,18,NA,-9.3,0.3,34,13,71,11,39,NA,174,7,28
16607,1999,3086,Rodrick Rhodes,NA,SG-SF,25,2,NBA,TOT,13,156,NA,75,25,NA,NA,-28.3,-22.2,13,0,6,3,7,NA,22,1,8
16608,1999,3086,Rodrick Rhodes,NA,SF,25,2,NBA,HOU,3,33,NA,39,61,NA,NA,-44.7,-48,2,0,3,1,0,NA,2,0,1
16609,1999,3086,Rodrick Rhodes,NA,SG,25,2,NBA,VAN,10,123,NA,85,15,NA,NA,-23.8,-15.3,11,0,3,2,7,NA,20,1,7
16610,1999,2335,Ron Harper,NA,SG,35,13,NBA,CHI,35,1107,NA,52,48,NA,NA,-5.2,11,32,18,37,4,45,NA,254,4,25
16611,1999,3087,Ron Mercer,NA,SG,22,2,NBA,BOS,41,1551,1,85,15,NA,NA,-6.1,-9.1,37,26,35,8,49,NA,242,8,27
16612,1999,2464,Rony Seikaly,NA,C,33,11,NBA,NJN,9,88,NA,NA,NA,3,97,-26.5,-23.7,3,1,10,1,5,NA,4,0,2
16613,1999,3155,Roshown McLeod,NA,SF,23,1,NBA,ATL,34,348,NA,1,96,3,NA,-5.1,-10.4,8,10,14,2,17,NA,32,1,14
16614,1999,3156,Ruben Patterson,NA,SF,23,1,NBA,LAL,24,144,NA,47,53,NA,NA,-4,-7.8,5,3,5,1,11,NA,4,3,5
16615,1999,3088,Rusty LaRue,NA,PG,25,2,NBA,CHI,43,732,85,15,NA,NA,NA,-10.6,0.8,26,6,33,0,4,NA,137,0,7
16616,1999,3157,Ryan Stack,NA,PF,23,1,NBA,CLE,18,199,NA,NA,NA,19,81,-19.2,-14.6,3,3,18,2,7,NA,12,1,6
16617,1999,2822,Sam Cassell,NA,PG,29,6,NBA,TOT,8,199,82,18,NA,NA,NA,9.7,10,8,5,5,2,19,NA,74,4,5
16618,1999,2822,Sam Cassell,NA,PG,29,6,NBA,NJN,4,100,85,15,NA,NA,NA,-0.5,3.4,5,3,2,2,12,NA,39,3,1
16619,1999,2822,Sam Cassell,NA,PG,29,6,NBA,MIL,4,99,79,21,NA,NA,NA,20,16.8,3,2,3,0,7,NA,35,1,4
16620,1999,3158,Sam Jacobson,NA,PG,23,1,NBA,LAL,2,12,NA,100,NA,NA,NA,28.7,25.4,0,0,0,1,1,NA,0,0,1
16621,1999,2749,Sam Mack,NA,SF,28,5,NBA,TOT,44,1083,NA,78,22,NA,NA,-2.4,1.7,11,11,51,4,16,NA,122,3,17
16622,1999,2749,Sam Mack,NA,SF,28,5,NBA,VAN,19,577,NA,79,22,NA,NA,-7.5,2.5,7,8,36,1,8,NA,50,1,13
16623,1999,2749,Sam Mack,NA,SF,28,5,NBA,HOU,25,506,NA,77,23,NA,NA,3.3,0.9,4,3,15,3,8,NA,72,2,4
16624,1999,2539,Sam Mitchell,NA,SF,35,10,NBA,MIN,50,1344,NA,62,38,NA,NA,-1.8,-3.6,15,8,55,4,60,NA,202,10,21
16625,1999,2204,Sam Perkins,NA,PF,37,15,NBA,IND,48,789,NA,NA,NA,19,81,1.7,-4.2,12,4,40,1,26,NA,57,4,8
16626,1999,3021,Samaki Walker,NA,PF,22,3,NBA,DAL,39,568,NA,NA,23,59,18,-13.6,-13.8,10,5,49,8,48,NA,12,10,16
16627,1999,3089,Scot Pollard,NA,C,23,2,NBA,SAC,16,259,NA,NA,NA,66,34,10.9,12.5,3,0,26,0,9,NA,8,1,3
16628,1999,2823,Scott Burrell,NA,SF,28,6,NBA,NJN,32,706,NA,9,79,12,NA,-0.9,4,14,4,45,2,17,NA,99,3,9
16629,1999,2617,Scott Williams,NA,C,30,9,NBA,TOT,7,46,NA,NA,NA,53,47,-16.5,-20.2,1,0,3,2,2,NA,2,1,0
16630,1999,2617,Scott Williams,NA,C,30,9,NBA,PHI,2,17,NA,NA,NA,29,71,6.2,3.6,1,0,1,1,0,NA,2,0,0
16631,1999,2617,Scott Williams,NA,C,30,9,NBA,MIL,5,29,NA,NA,NA,67,33,-29.8,-34.2,0,0,2,1,2,NA,0,1,0
16632,1999,2394,Scottie Pippen,NA,SF,33,12,NBA,HOU,50,2011,NA,3,96,1,NA,1.8,-5.2,101,25,55,15,74,NA,640,12,29
16633,1999,2543,Sean Elliott,NA,SF,30,10,NBA,SAS,50,1509,NA,NA,92,8,NA,6.6,-8.6,33,21,38,9,56,NA,256,12,36
16634,1999,3159,Sean Marks,NA,PF,23,1,NBA,TOR,8,28,NA,NA,11,39,50,-48,-47.1,0,0,1,1,1,NA,0,0,0
16635,1999,2750,Sean Rooks,NA,C,29,7,NBA,LAL,36,315,NA,NA,NA,24,76,-8.2,-13.4,9,5,37,2,19,NA,20,4,13
16636,1999,3160,Shammond Williams,NA,PG,23,1,NBA,ATL,2,4,100,NA,NA,NA,NA,-48.9,-52.8,0,0,0,0,0,NA,2,0,0
16637,1999,3022,Shandon Anderson,NA,SG,25,3,NBA,UTA,50,1072,NA,84,16,NA,NA,2.2,-8.9,25,13,40,8,58,NA,116,13,37
16638,1999,2751,Shaquille O'Neal,NA,C,26,7,NBA,LAL,49,1705,NA,NA,NA,NA,100,6.4,10,45,26,100,15,216,NA,268,66,23
16639,1999,3024,Shareef Abdur-Rahim,NA,SF,22,3,NBA,VAN,50,2021,NA,1,95,4,NA,-9.3,0.6,75,58,63,13,184,NA,364,49,106
16640,1999,2825,Shawn Bradley,NA,C,26,6,NBA,DAL,49,1294,NA,NA,NA,NA,100,5.1,17.1,28,7,95,9,50,NA,87,11,24
16641,1999,2544,Shawn Kemp,NA,PF,29,10,NBA,CLE,42,1475,NA,NA,NA,64,36,-4.3,4,31,27,73,30,147,NA,214,32,88
16642,1999,2955,Shawn Respert,NA,SG,26,4,NBA,PHO,12,99,44,56,NA,NA,NA,-8.7,-9.8,1,1,3,1,4,NA,16,1,1
16643,1999,2545,Sherman Douglas,NA,PG,32,10,NBA,LAC,30,842,97,3,NA,NA,NA,-9.5,-0.1,40,11,13,3,35,NA,271,7,19
16644,1999,2684,Stacey Augmon,NA,SF,30,8,NBA,POR,48,874,NA,7,92,1,NA,8.9,4,10,9,35,5,33,NA,132,6,13
16645,1999,2685,Stanley Roberts,NA,C,28,7,NBA,HOU,6,33,NA,NA,NA,NA,100,26.3,24,2,1,1,0,3,NA,0,0,2
16646,1999,3026,Stephon Marbury,NA,PG,21,3,NBA,TOT,49,1895,97,3,NA,NA,NA,2.8,9.1,97,35,45,18,119,NA,932,21,68
16647,1999,3026,Stephon Marbury,NA,PG,21,3,NBA,MIN,18,661,95,5,NA,NA,NA,6.9,9.8,38,8,11,6,36,NA,344,6,31
16648,1999,3026,Stephon Marbury,NA,PG,21,3,NBA,NJN,31,1234,98,2,NA,NA,NA,0.7,8.8,59,27,34,12,83,NA,588,15,37
16649,1999,2619,Steve Henson,NA,PG,30,7,NBA,DET,4,25,100,NA,NA,NA,NA,-3.1,-5.8,2,0,0,0,1,NA,6,0,0
16650,1999,2467,Steve Kerr,NA,PG,33,11,NBA,SAS,44,734,59,41,NA,NA,NA,6.4,-4.9,14,7,15,0,4,NA,104,0,3
16651,1999,3028,Steve Nash,NA,PG,24,3,NBA,DAL,40,1269,94,6,NA,NA,NA,-1.1,4.1,65,8,42,6,6,NA,473,3,14
16652,1999,2688,Steve Smith,NA,SG,29,8,NBA,ATL,36,1314,NA,93,7,NA,NA,11.2,16.3,38,29,24,14,55,NA,257,9,25
16653,1999,2621,Stojko Vranković,NA,C,35,5,NBA,LAC,2,12,NA,NA,NA,NA,100,-53.4,-44.2,0,0,1,0,0,NA,0,0,0
16654,1999,3091,Tariq Abdul-Wahad,NA,SG,24,2,NBA,SAC,49,1205,NA,96,4,NA,NA,-3.3,-6,24,21,58,13,61,NA,102,17,31
16655,1999,2689,Terrell Brandon,NA,PG,28,8,NBA,TOT,36,1217,100,NA,NA,NA,NA,2.1,0.7,50,16,39,0,30,NA,656,6,15
16656,1999,2689,Terrell Brandon,NA,PG,28,8,NBA,MIL,15,505,100,NA,NA,NA,NA,5.1,1.4,26,7,11,0,13,NA,229,4,4
16657,1999,2689,Terrell Brandon,NA,PG,28,8,NBA,MIN,21,712,100,NA,NA,NA,NA,0,0.2,24,9,28,0,17,NA,427,2,11
16658,1999,2098,Terry Cummings,NA,PF,37,17,NBA,GSW,50,1011,NA,NA,1,75,24,-3.1,-0.7,23,15,62,9,47,NA,126,4,29
16659,1999,2550,Terry Davis,NA,C,31,9,NBA,WAS,37,578,NA,NA,NA,1,99,-2.2,0.6,5,4,39,2,19,NA,22,8,5
16660,1999,2828,Terry Dehere,NA,SG-PG,27,6,NBA,TOT,26,291,6,94,NA,NA,NA,-11.8,-3.4,4,4,11,2,2,NA,57,0,6
16661,1999,2828,Terry Dehere,NA,PG,27,6,NBA,SAC,4,20,79,21,NA,NA,NA,-2.8,-2.5,1,1,1,0,0,NA,2,0,0
16662,1999,2828,Terry Dehere,NA,SG,27,6,NBA,VAN,22,271,1,99,NA,NA,NA,-12.5,-3.5,3,3,10,2,2,NA,55,0,6
16663,1999,2623,Terry Mills,NA,PF,31,9,NBA,MIA,1,29,NA,NA,NA,35,65,-16.9,-24.7,1,0,2,1,1,NA,0,0,1
16664,1999,2273,Terry Porter,NA,PG,35,14,NBA,MIA,50,1365,40,60,NA,NA,NA,5.4,-4.6,50,9,39,7,39,NA,325,5,11
16665,1999,2959,Theo Ratliff,NA,PF,25,4,NBA,PHI,50,1627,NA,NA,NA,60,40,2.1,-1.4,26,24,64,18,97,NA,63,13,31
16666,1999,2155,Thurl Bailey,NA,PF,37,12,NBA,UTA,43,543,NA,NA,NA,67,33,2,-6.7,17,2,49,5,9,NA,56,2,12
16667,1999,3092,Tim Duncan,NA,PF,22,2,NBA,SAS,50,1963,NA,NA,NA,80,20,10.6,4.2,66,35,91,17,152,NA,262,26,63
16668,1999,2552,Tim Hardaway,NA,PG,32,9,NBA,MIA,48,1772,100,NA,NA,NA,NA,8.5,4,86,23,33,8,45,NA,754,10,17
16669,1999,2553,Tim Legler,NA,SG,32,9,NBA,WAS,30,377,NA,94,6,NA,NA,-3.6,-1.2,6,4,17,3,3,NA,47,2,8
16670,1999,3093,Tim Thomas,NA,SF,21,2,NBA,TOT,50,812,NA,NA,31,65,4,-0.4,-5.3,19,8,59,7,46,NA,99,5,22
16671,1999,3093,Tim Thomas,NA,SF,21,2,NBA,PHI,17,188,NA,1,65,34,NA,-0.8,-3.7,7,2,7,3,9,NA,30,1,7
16672,1999,3093,Tim Thomas,NA,SF,21,2,NBA,MIL,33,624,NA,NA,20,75,5,-0.3,-5.8,12,6,52,4,37,NA,69,4,15
16673,1999,3161,Toby Bailey,NA,SG,23,1,NBA,PHO,27,249,2,94,4,NA,NA,-10.1,-12.1,6,3,7,1,6,NA,27,1,6
16674,1999,3030,Todd Fuller,NA,C,24,3,NBA,UTA,42,462,NA,NA,NA,2,99,-2.3,-11.8,5,10,23,6,19,NA,13,2,16
16675,1999,2755,Tom Gugliotta,NA,PF,29,7,NBA,PHO,43,1563,NA,NA,NA,55,45,2.8,6.1,44,22,58,11,78,NA,273,14,42
16676,1999,2555,Tom Hammonds,NA,PF,31,10,NBA,MIN,49,716,NA,NA,32,65,3,-2.2,-2.9,12,7,47,7,40,NA,45,9,19
